Ecell/V	<I>/mA	Capacity/mA.h	cycle number	time/s	
3.3739841E+000	-6.582506944690035E-001	1.645622809751167E-002	2.000000000000000E+000	1.303584061916918E+004
3.3691833E+000	-6.582513359818439E-001	1.828470411764251E-002	2.000000000000000E+000	1.304584061964415E+004
3.3647761E+000	-6.582515131029979E-001	2.011318062977659E-002	2.000000000000000E+000	1.305584062011912E+004
3.3604474E+000	-6.582497256909162E-001	2.194165217687687E-002	2.000000000000000E+000	1.306584062059410E+004
3.3563945E+000	-6.582502809319978E-001	2.377012526631356E-002	2.000000000000000E+000	1.307584062106907E+004
3.3520265E+000	-6.582492613230717E-001	2.559859552350310E-002	2.000000000000000E+000	1.308584062154405E+004
3.3477767E+000	-6.582491087351884E-001	2.742706535683738E-002	2.000000000000000E+000	1.309584062201902E+004
3.3432121E+000	-6.582501116786564E-001	2.925553797612588E-002	2.000000000000000E+000	1.310584062249400E+004
3.3380573E+000	-6.582498559151378E-001	3.108400988496013E-002	2.000000000000000E+000	1.311584062296897E+004
3.3325481E+000	-6.582487969075436E-001	3.291247885210647E-002	2.000000000000000E+000	1.312584062344395E+004
3.3264489E+000	-6.582499660883581E-001	3.474095106697745E-002	2.000000000000000E+000	1.313584062391892E+004
3.3199954E+000	-6.582533829840621E-001	3.656943277322584E-002	2.000000000000000E+000	1.314584062439390E+004
3.3130698E+000	-6.582533319267259E-001	3.839791433764828E-002	2.000000000000000E+000	1.315584062486887E+004
3.3058686E+000	-6.582553158672330E-001	4.022640141301684E-002	2.000000000000000E+000	1.316584062534384E+004
3.2985101E+000	-6.582569684297728E-001	4.205489307883713E-002	2.000000000000000E+000	1.317584062581882E+004
3.2910335E+000	-6.582556304962960E-001	4.388338102817535E-002	2.000000000000000E+000	1.318584062629379E+004
3.2835572E+000	-6.582568190366982E-001	4.571187227901485E-002	2.000000000000000E+000	1.319584062676877E+004
3.2761986E+000	-6.582568897039617E-001	4.754036372615231E-002	2.000000000000000E+000	1.320584062724374E+004
3.2689581E+000	-6.582558703334542E-001	4.936885234170489E-002	2.000000000000000E+000	1.321584062771872E+004
3.2618752E+000	-6.582560317547455E-001	5.119734140564997E-002	2.000000000000000E+000	1.322584062819369E+004
3.2550673E+000	-6.582541306050861E-001	5.302582518862353E-002	2.000000000000000E+000	1.323584062866867E+004
3.2483778E+000	-6.582532486709620E-001	5.485430652177995E-002	2.000000000000000E+000	1.324584062914364E+004
3.2419639E+000	-6.582546972187333E-001	5.668279187868037E-002	2.000000000000000E+000	1.325584062961861E+004
3.2357464E+000	-6.582553191931720E-001	5.851127896328766E-002	2.000000000000000E+000	1.326584063009359E+004
3.2298045E+000	-6.582549182089038E-001	6.033976493404970E-002	2.000000000000000E+000	1.327584063056856E+004
3.2239807E+000	-6.582532331856761E-001	6.216824622419144E-002	2.000000000000000E+000	1.328584063104354E+004
3.2184324E+000	-6.582546108635280E-001	6.399673134121628E-002	2.000000000000000E+000	1.329584063151851E+004
3.2130020E+000	-6.582547644885322E-001	6.582521688497726E-002	2.000000000000000E+000	1.330584063199349E+004
3.2078471E+000	-6.582555709393377E-001	6.765370466887949E-002	2.000000000000000E+000	1.331584063246846E+004
3.2028103E+000	-6.582542053493071E-001	6.948218865947589E-002	2.000000000000000E+000	1.332584063294344E+004
3.1979702E+000	-6.582512332472830E-001	7.131066439423295E-002	2.000000000000000E+000	1.333584063341841E+004
3.1934450E+000	-6.582511978182839E-001	7.313914003057610E-002	2.000000000000000E+000	1.334584063389339E+004
3.1889589E+000	-6.582514499101565E-001	7.496761636717450E-002	2.000000000000000E+000	1.335584063436836E+004
3.1847091E+000	-6.582516425404383E-001	7.679609323885704E-002	2.000000000000000E+000	1.336584063484333E+004
3.1806953E+000	-6.582524657163064E-001	7.862457239713933E-002	2.000000000000000E+000	1.337584063531831E+004
3.1767211E+000	-6.582514225039421E-001	8.045304865760934E-002	2.000000000000000E+000	1.338584063579328E+004
3.1729434E+000	-6.582508557234018E-001	8.228152334368889E-002	2.000000000000000E+000	1.339584063626826E+004
3.1692445E+000	-6.582519259605107E-001	8.411000100264944E-002	2.000000000000000E+000	1.340584063674323E+004
3.1656241E+000	-6.582531387600022E-001	8.593848203049763E-002	2.000000000000000E+000	1.341584063721821E+004
3.1621614E+000	-6.582507099185267E-001	8.776695631156363E-002	2.000000000000000E+000	1.342584063769318E+004
3.1586986E+000	-6.582525169882194E-001	8.959543561226789E-002	2.000000000000000E+000	1.343584063816816E+004
3.1553538E+000	-6.582508951935957E-001	9.142391040798688E-002	2.000000000000000E+000	1.344584063864313E+004
3.1520877E+000	-6.582498007450813E-001	9.325238216357096E-002	2.000000000000000E+000	1.345584063911811E+004
3.1489398E+000	-6.582518202457178E-001	9.508085952887929E-002	2.000000000000000E+000	1.346584063959308E+004
3.1457524E+000	-6.582514067683166E-001	9.690933574563924E-002	2.000000000000000E+000	1.347584064006805E+004
3.1425650E+000	-6.582526309403738E-001	9.873781536287729E-002	2.000000000000000E+000	1.348584064054303E+004
3.1394956E+000	-6.582522529515765E-001	1.005662939301464E-001	2.000000000000000E+000	1.349584064101800E+004
3.1362689E+000	-6.582523905190900E-001	1.023947728795475E-001	2.000000000000000E+000	1.350584064149298E+004
3.1331210E+000	-6.582522173318424E-001	1.042232513478729E-001	2.000000000000000E+000	1.351584064196795E+004
3.1299336E+000	-6.582489668880614E-001	1.060517207871874E-001	2.000000000000000E+000	1.352584064244293E+004
3.1266282E+000	-6.582478643690785E-001	1.078801871639490E-001	2.000000000000000E+000	1.353584064291790E+004
3.1232834E+000	-6.582493676458321E-001	1.097086577164795E-001	2.000000000000000E+000	1.354584064339288E+004
3.1197419E+000	-6.582486044203129E-001	1.115371261489391E-001	2.000000000000000E+000	1.355584064386785E+004
3.1160822E+000	-6.582484703098684E-001	1.133655942088696E-001	2.000000000000000E+000	1.356584064434282E+004
3.1122260E+000	-6.582485728775362E-001	1.151940625537104E-001	2.000000000000000E+000	1.357584064481780E+004
3.1081336E+000	-6.582501509342736E-001	1.170225352820422E-001	2.000000000000000E+000	1.358584064529277E+004
3.1038051E+000	-6.582480568205463E-001	1.188510021933913E-001	2.000000000000000E+000	1.359584064576775E+004
3.0990829E+000	-6.582494193111357E-001	1.206794728894366E-001	2.000000000000000E+000	1.360584064624272E+004
3.0940855E+000	-6.582511195097053E-001	1.225079483082559E-001	2.000000000000000E+000	1.361584064671770E+004
3.0883403E+000	-6.582504743252190E-001	1.243364219348960E-001	2.000000000000000E+000	1.362584064719267E+004
3.0822017E+000	-6.582521977576780E-001	1.261649003488487E-001	2.000000000000000E+000	1.363584064766765E+004
3.0752366E+000	-6.582510878119566E-001	1.279933756796187E-001	2.000000000000000E+000	1.364584064814262E+004
3.0673666E+000	-6.582517532024166E-001	1.298218528586957E-001	2.000000000000000E+000	1.365584064861760E+004
3.0583553E+000	-6.582515880141119E-001	1.316503295789162E-001	2.000000000000000E+000	1.366584064909257E+004
3.0480063E+000	-6.582526348862011E-001	1.334788092071149E-001	2.000000000000000E+000	1.367584064956754E+004
3.0360439E+000	-6.582518677506175E-001	1.353072867043813E-001	2.000000000000000E+000	1.368584065004252E+004
3.0220745E+000	-6.582505136046780E-001	1.371357604401310E-001	2.000000000000000E+000	1.369584065051749E+004
3.0062950E+000	-6.582500839744189E-001	1.389642329824633E-001	2.000000000000000E+000	1.370584065099247E+004
2.9889414E+000	-6.582505526814814E-001	1.407927068267597E-001	2.000000000000000E+000	1.371584065146744E+004
2.9705255E+000	-6.582483565484489E-001	1.426211745706863E-001	2.000000000000000E+000	1.372584065194242E+004
2.9519522E+000	-6.582494619046128E-001	1.444496453850468E-001	2.000000000000000E+000	1.373584065241739E+004
2.9335756E+000	-6.582512411270167E-001	1.462781211416920E-001	2.000000000000000E+000	1.374584065289237E+004
2.9159467E+000	-6.582512294683488E-001	1.481065968659520E-001	2.000000000000000E+000	1.375584065336734E+004
2.8998525E+000	-6.582520993146513E-001	1.499350750064519E-001	2.000000000000000E+000	1.376584065384232E+004
2.8861978E+000	-6.582524336728508E-001	1.517635540757245E-001	2.000000000000000E+000	1.377584065431729E+004
2.8747864E+000	-6.582532959374431E-001	1.535920355401768E-001	2.000000000000000E+000	1.378584065479226E+004
2.8661292E+000	-6.582533039483069E-001	1.554205170268814E-001	2.000000000000000E+000	1.379584065526724E+004
2.8592823E+000	-6.582531858119066E-001	1.572489981854293E-001	2.000000000000000E+000	1.380584065574221E+004
2.8537734E+000	-6.582526501569104E-001	1.590774778560466E-001	2.000000000000000E+000	1.381584065621719E+004
2.8492086E+000	-6.582526032003735E-001	1.609059573962291E-001	2.000000000000000E+000	1.382584065669216E+004
2.8451555E+000	-6.582516464028191E-001	1.627344342786404E-001	2.000000000000000E+000	1.383584065716714E+004
2.8414960E+000	-6.582511668238700E-001	1.645629098288880E-001	2.000000000000000E+000	1.384584065764211E+004
2.8380725E+000	-6.582522294911894E-001	1.663913883309893E-001	2.000000000000000E+000	1.385584065811709E+004
2.8348458E+000	-6.582516582283801E-001	1.682198652462495E-001	2.000000000000000E+000	1.386584065859206E+004
2.8314617E+000	-6.582527333530697E-001	1.700483451479673E-001	2.000000000000000E+000	1.387584065906703E+004
2.8283136E+000	-6.582553942831000E-001	1.718768324411577E-001	2.000000000000000E+000	1.388584065954201E+004
2.8249688E+000	-6.582561023504834E-001	1.737053217012021E-001	2.000000000000000E+000	1.389584066001698E+004
2.8215847E+000	-6.582550561578870E-001	1.755338080551558E-001	2.000000000000000E+000	1.390584066049196E+004
2.8179252E+000	-6.582545359762559E-001	1.773622929641604E-001	2.000000000000000E+000	1.391584066096693E+004
2.8141081E+000	-6.582542016895820E-001	1.791907769445909E-001	2.000000000000000E+000	1.392584066144191E+004
2.8100944E+000	-6.582556855948271E-001	1.810192650469806E-001	2.000000000000000E+000	1.393584066191688E+004
2.8056479E+000	-6.582547720702426E-001	1.828477506118019E-001	2.000000000000000E+000	1.394584066239186E+004
2.8008864E+000	-6.582552448900254E-001	1.846762374900116E-001	2.000000000000000E+000	1.395584066286683E+004
2.7955742E+000	-6.582544180305905E-001	1.865047220713893E-001	2.000000000000000E+000	1.396584066334181E+004
2.7899077E+000	-6.582543867381534E-001	1.883332065658437E-001	2.000000000000000E+000	1.397584066381678E+004
2.7836118E+000	-6.582542170795006E-001	1.901616905890239E-001	2.000000000000000E+000	1.398584066429175E+004
2.7766860E+000	-6.582532842310914E-001	1.919901720209585E-001	2.000000000000000E+000	1.399584066476673E+004
2.7691307E+000	-6.582559375317275E-001	1.938186608231730E-001	2.000000000000000E+000	1.400584066524170E+004
2.7606311E+000	-6.582572439820324E-001	1.956471532544162E-001	2.000000000000000E+000	1.401584066571668E+004
2.7515805E+000	-6.582555826099266E-001	1.974756410707367E-001	2.000000000000000E+000	1.402584066619165E+004
2.7413888E+000	-6.582546741755788E-001	1.993041263636284E-001	2.000000000000000E+000	1.403584066666663E+004
2.7305281E+000	-6.582555123360537E-001	2.011326139847437E-001	2.000000000000000E+000	1.404584066714160E+004
2.7189591E+000	-6.582552994759564E-001	2.029611010145810E-001	2.000000000000000E+000	1.405584066761658E+004
2.7069967E+000	-6.582548192055936E-001	2.047895867103338E-001	2.000000000000000E+000	1.406584066809155E+004
2.6946013E+000	-6.582576851875130E-001	2.066180803671479E-001	2.000000000000000E+000	1.407584066856653E+004
2.6819699E+000	-6.582567522198945E-001	2.084465714323851E-001	2.000000000000000E+000	1.408584066904150E+004
2.6691024E+000	-6.582590271025799E-001	2.102750688167412E-001	2.000000000000000E+000	1.409584066951647E+004
2.6562741E+000	-6.582582046419676E-001	2.121035639164844E-001	2.000000000000000E+000	1.410584066999145E+004
2.6434460E+000	-6.582572167903948E-001	2.139320562721954E-001	2.000000000000000E+000	1.411584067046642E+004
2.6303816E+000	-6.582560549528722E-001	2.157605454005797E-001	2.000000000000000E+000	1.412584067094140E+004
2.6173174E+000	-6.582571061522584E-001	2.175890374489624E-001	2.000000000000000E+000	1.413584067141637E+004
2.6045680E+000	-6.582561695129940E-001	2.194175268955693E-001	2.000000000000000E+000	1.414584067189135E+004
2.5919363E+000	-6.582567169816302E-001	2.212460178629225E-001	2.000000000000000E+000	1.415584067236632E+004
2.5795019E+000	-6.582569841892401E-001	2.230745095725191E-001	2.000000000000000E+000	1.416584067284130E+004
2.5671458E+000	-6.582597716122416E-001	2.249030090249577E-001	2.000000000000000E+000	1.417584067331627E+004
2.5553408E+000	-6.582607435732168E-001	2.267315111772881E-001	2.000000000000000E+000	1.418584067379124E+004
2.5432994E+000	-6.582609872489140E-001	2.285600140064954E-001	2.000000000000000E+000	1.419584067426622E+004
2.5318880E+000	-6.582613809375740E-001	2.303885179292824E-001	2.000000000000000E+000	1.420584067474119E+004
2.5205944E+000	-6.582607196717554E-001	2.322170200152198E-001	2.000000000000000E+000	1.421584067521617E+004
2.5100484E+000	-6.582596255808688E-001	2.340455190620157E-001	2.000000000000000E+000	1.422584067569114E+004
2.5006044E+000	-6.582581686765266E-001	2.358740140618549E-001	2.000000000000000E+000	1.423584067616612E+004
2.5000141E+000	-6.582572498247439E-001	2.359877462920877E-001	2.000000000000000E+000	1.423646267619566E+004
2.4999747E+000	-6.582675263549724E-001	2.359881119962864E-001	2.000000000000000E+000	1.423646467619576E+004
2.6283748E+000	-7.351934560622403E-004	8.168816566467285E-010	3.000000000000000E+000	1.423646867619595E+004
2.8854501E+000	6.578627783516406E-001	1.827395876447360E-003	3.000000000000000E+000	1.424646867667092E+004
2.9629703E+000	6.578634278038192E-001	3.654794373810291E-003	3.000000000000000E+000	1.425646867714589E+004
2.9981887E+000	6.578641478278939E-001	5.482194871240192E-003	3.000000000000000E+000	1.426646867762087E+004
3.0129058E+000	6.578645223477011E-001	7.309596409002940E-003	3.000000000000000E+000	1.427646867809584E+004
3.0208151E+000	6.578654584028401E-001	9.137000546918975E-003	3.000000000000000E+000	1.428646867857082E+004
3.0262456E+000	6.578657539584176E-001	1.096440550582276E-002	3.000000000000000E+000	1.429646867904579E+004
3.0310464E+000	6.578664108611765E-001	1.279181228945653E-002	3.000000000000000E+000	1.430646867952077E+004
3.0356503E+000	6.578664460636781E-001	1.461921917087502E-002	3.000000000000000E+000	1.431646867999574E+004
3.0402148E+000	6.578645176866181E-001	1.644662069569031E-002	3.000000000000000E+000	1.432646868047072E+004
3.0454485E+000	6.578639905074020E-001	1.827402075611883E-002	3.000000000000000E+000	1.433646868094569E+004
3.0519414E+000	6.578642503001944E-001	2.010142153819402E-002	3.000000000000000E+000	1.434646868142067E+004
3.0605197E+000	6.578649860718154E-001	2.192882436407937E-002	3.000000000000000E+000	1.435646868189564E+004
3.0723248E+000	6.578632978299370E-001	2.375622250040372E-002	3.000000000000000E+000	1.436646868237061E+004
3.0889699E+000	6.578637228110341E-001	2.558362181723118E-002	3.000000000000000E+000	1.437646868284559E+004
3.1138394E+000	6.578639002659741E-001	2.741102162698904E-002	3.000000000000000E+000	1.438646868332056E+004
3.1476412E+000	6.578641285159900E-001	2.923842207077476E-002	3.000000000000000E+000	1.439646868379554E+004
3.1838827E+000	6.578670639373173E-001	3.106583066850900E-002	3.000000000000000E+000	1.440646868427051E+004
3.2130806E+000	6.578661155082548E-001	3.289323663171795E-002	3.000000000000000E+000	1.441646868474549E+004
3.2323623E+000	6.578660486556883E-001	3.472064240922531E-002	3.000000000000000E+000	1.442646868522046E+004
3.2447183E+000	6.578653479673594E-001	3.654804624037611E-002	3.000000000000000E+000	1.443646868569544E+004
3.2532179E+000	6.578680166102304E-001	3.837545748442412E-002	3.000000000000000E+000	1.444646868617041E+004
3.2591991E+000	6.578692798233281E-001	4.020287223739757E-002	3.000000000000000E+000	1.445646868664538E+004
3.2637246E+000	6.578672487117073E-001	4.203028134839403E-002	3.000000000000000E+000	1.446646868712036E+004
3.2673054E+000	6.578682802534828E-001	4.385769332478445E-002	3.000000000000000E+000	1.447646868759533E+004
3.2704535E+000	6.578696929073387E-001	4.568510922521354E-002	3.000000000000000E+000	1.448646868807031E+004
3.2732472E+000	6.578684853292137E-001	4.751252177125879E-002	3.000000000000000E+000	1.449646868854528E+004
3.2758837E+000	6.578682996488332E-001	4.933993380152518E-002	3.000000000000000E+000	1.450646868902026E+004
3.2784021E+000	6.578699482178619E-001	5.116735041115020E-002	3.000000000000000E+000	1.451646868949523E+004
3.2806845E+000	6.578728531931383E-001	5.299477509015138E-002	3.000000000000000E+000	1.452646868997021E+004
3.2829669E+000	6.578710977291446E-001	5.482219489286345E-002	3.000000000000000E+000	1.453646869044518E+004
3.2852492E+000	6.578684574342414E-001	5.664960736142266E-002	3.000000000000000E+000	1.454646869092016E+004
3.2874527E+000	6.578711767648998E-001	5.847702738367851E-002	3.000000000000000E+000	1.455646869139513E+004
3.2896957E+000	6.578714992379338E-001	6.030444830169282E-002	3.000000000000000E+000	1.456646869187010E+004
3.2919388E+000	6.578728886936630E-001	6.213187307930657E-002	3.000000000000000E+000	1.457646869234508E+004
3.2941422E+000	6.578728806827991E-001	6.395929783466792E-002	3.000000000000000E+000	1.458646869282005E+004
3.2961099E+000	6.578707868551741E-001	6.578671677384114E-002	3.000000000000000E+000	1.459646869329503E+004
3.2982347E+000	6.578727505181821E-001	6.761414116763409E-002	3.000000000000000E+000	1.460646869377000E+004
3.3002021E+000	6.578731360290853E-001	6.944156663229070E-002	3.000000000000000E+000	1.461646869424498E+004
3.3023272E+000	6.578728216861245E-001	7.126899122377239E-002	3.000000000000000E+000	1.462646869471995E+004
3.3042946E+000	6.578723887180054E-001	7.309641461256480E-002	3.000000000000000E+000	1.463646869519493E+004
3.3062229E+000	6.578720062946227E-001	7.492383693906998E-002	3.000000000000000E+000	1.464646869566990E+004
3.3082297E+000	6.578722392057216E-001	7.675125991255047E-002	3.000000000000000E+000	1.465646869614488E+004
3.3102365E+000	6.578739859197538E-001	7.857868773801462E-002	3.000000000000000E+000	1.466646869661985E+004
3.3122041E+000	6.578677175618209E-001	8.040609815137256E-002	3.000000000000000E+000	1.467646869709482E+004
3.3142896E+000	6.578681620813196E-001	8.223350979950696E-002	3.000000000000000E+000	1.468646869756980E+004
3.3163753E+000	6.578696378564913E-001	8.406092554701702E-002	3.000000000000000E+000	1.469646869804477E+004
3.3184607E+000	6.578681464887453E-001	8.588833715183870E-002	3.000000000000000E+000	1.470646869851975E+004
3.3207037E+000	6.578697914934164E-001	8.771575332611803E-002	3.000000000000000E+000	1.471646869899472E+004
3.3229861E+000	6.578666465498517E-001	8.954316076444259E-002	3.000000000000000E+000	1.472646869946970E+004
3.3254652E+000	6.578671154714908E-001	9.137056950532732E-002	3.000000000000000E+000	1.473646869994467E+004
3.3278260E+000	6.578681421495274E-001	9.319798109809561E-002	3.000000000000000E+000	1.474646870041965E+004
3.3303051E+000	6.578669695235645E-001	9.502538943356942E-002	3.000000000000000E+000	1.475646870089462E+004
3.3329811E+000	6.578682134843628E-001	9.685280122449004E-002	3.000000000000000E+000	1.476646870136959E+004
3.3356569E+000	6.578677450872445E-001	9.868021171430751E-002	3.000000000000000E+000	1.477646870184457E+004
3.3384113E+000	6.578673551775188E-001	1.005076211210423E-001	3.000000000000000E+000	1.478646870231954E+004
3.3414021E+000	6.578692404842644E-001	1.023350357647406E-001	3.000000000000000E+000	1.479646870279452E+004
3.3443925E+000	6.578663948394488E-001	1.041624425038696E-001	3.000000000000000E+000	1.480646870326949E+004
3.3475406E+000	6.578669576145570E-001	1.059898508062628E-001	3.000000000000000E+000	1.481646870374447E+004
3.3509247E+000	6.578665210582385E-001	1.078172578959995E-001	3.000000000000000E+000	1.482646870421944E+004
3.3542302E+000	6.578666434384893E-001	1.096446653256814E-001	3.000000000000000E+000	1.483646870469442E+004
3.3578503E+000	6.578672999597786E-001	1.114720745790336E-001	3.000000000000000E+000	1.484646870516939E+004
3.3616281E+000	6.578665878154375E-001	1.132994818542070E-001	3.000000000000000E+000	1.485646870564437E+004
3.3655238E+000	6.578687013960408E-001	1.151268950004379E-001	3.000000000000000E+000	1.486646870611934E+004
3.3696160E+000	6.578687205052890E-001	1.169543081997501E-001	3.000000000000000E+000	1.487646870659431E+004
3.3737478E+000	6.578690350628265E-001	1.187817222728332E-001	3.000000000000000E+000	1.488646870706929E+004
3.3780370E+000	6.578714795207181E-001	1.206091431360775E-001	3.000000000000000E+000	1.489646870754426E+004
3.3822081E+000	6.578700239872828E-001	1.224365599561732E-001	3.000000000000000E+000	1.490646870801924E+004
3.3867729E+000	6.578692323899541E-001	1.242639745773872E-001	3.000000000000000E+000	1.491646870849421E+004
3.3914161E+000	6.578690904355388E-001	1.260913888042834E-001	3.000000000000000E+000	1.492646870896919E+004
3.3958235E+000	6.578686423755243E-001	1.279188017865685E-001	3.000000000000000E+000	1.493646870944416E+004
3.4004273E+000	6.578702631807108E-001	1.297462192710903E-001	3.000000000000000E+000	1.494646870991914E+004
3.4051101E+000	6.578712316250123E-001	1.315736394457354E-001	3.000000000000000E+000	1.495646871039411E+004
3.4096746E+000	6.578696419334488E-001	1.334010552045703E-001	3.000000000000000E+000	1.496646871086909E+004
3.4142394E+000	6.578679414010933E-001	1.352284662397041E-001	3.000000000000000E+000	1.497646871134406E+004
3.4187646E+000	6.578704919433267E-001	1.370558843596777E-001	3.000000000000000E+000	1.498646871181903E+004
3.4232113E+000	6.578696807599126E-001	1.388833002263639E-001	3.000000000000000E+000	1.499646871229401E+004
3.4275792E+000	6.578684061027237E-001	1.407107125523356E-001	3.000000000000000E+000	1.500646871276898E+004
3.4317896E+000	6.578679023481319E-001	1.425381234789889E-001	3.000000000000000E+000	1.501646871324396E+004
3.4360788E+000	6.578697362399133E-001	1.443655394997862E-001	3.000000000000000E+000	1.502646871371893E+004
3.4401319E+000	6.578726006482704E-001	1.461929634772738E-001	3.000000000000000E+000	1.503646871419391E+004
3.4441457E+000	6.578706573342872E-001	1.480203820566668E-001	3.000000000000000E+000	1.504646871466888E+004
3.4479232E+000	6.578731205080365E-001	1.498478074782094E-001	3.000000000000000E+000	1.505646871514386E+004
3.4515040E+000	6.578727859233393E-001	1.516752319703500E-001	3.000000000000000E+000	1.506646871561883E+004
3.4549274E+000	6.578695394849903E-001	1.535026474446059E-001	3.000000000000000E+000	1.507646871609380E+004
3.4581935E+000	6.578689255810201E-001	1.553300612135729E-001	3.000000000000000E+000	1.508646871656878E+004
3.4615777E+000	6.578694450473955E-001	1.571574764255021E-001	3.000000000000000E+000	1.509646871704375E+004
3.4646077E+000	6.578693034029245E-001	1.589848912439745E-001	3.000000000000000E+000	1.510646871751873E+004
3.4675591E+000	6.578668750859697E-001	1.608122993171216E-001	3.000000000000000E+000	1.511646871799370E+004
3.4703922E+000	6.578680169678582E-001	1.626397105621630E-001	3.000000000000000E+000	1.512646871846868E+004
3.4730287E+000	6.578689452386310E-001	1.644671243857345E-001	3.000000000000000E+000	1.513646871894365E+004
3.4758224E+000	6.578694058513830E-001	1.662945394887859E-001	3.000000000000000E+000	1.514646871941863E+004
3.4784198E+000	6.578707986688142E-001	1.681219584607748E-001	3.000000000000000E+000	1.515646871989360E+004
3.4811349E+000	6.578709404801782E-001	1.699493778266842E-001	3.000000000000000E+000	1.516646872036858E+004
3.4839680E+000	6.578684219337166E-001	1.717767901966308E-001	3.000000000000000E+000	1.517646872084355E+004
3.4869587E+000	6.578691733932794E-001	1.736042046539652E-001	3.000000000000000E+000	1.518646872131852E+004
3.4897919E+000	6.578680908895352E-001	1.754316161043446E-001	3.000000000000000E+000	1.519646872179350E+004
3.4929399E+000	6.578676901198438E-001	1.772590264414749E-001	3.000000000000000E+000	1.520646872226847E+004
3.4962847E+000	6.578669971920393E-001	1.790864348538055E-001	3.000000000000000E+000	1.521646872274345E+004
3.4997869E+000	6.578664542295140E-001	1.809138417579069E-001	3.000000000000000E+000	1.522646872321842E+004
3.5036826E+000	6.578668751336535E-001	1.827412498311865E-001	3.000000000000000E+000	1.523646872369340E+004
3.5076175E+000	6.578676194048966E-001	1.845686599718863E-001	3.000000000000000E+000	1.524646872416837E+004
3.5121429E+000	6.578714677428409E-001	1.863960808024143E-001	3.000000000000000E+000	1.525646872464335E+004
3.5170224E+000	6.578701806282818E-001	1.882234980576238E-001	3.000000000000000E+000	1.526646872511832E+004
3.5223346E+000	6.578694330430207E-001	1.900509132362075E-001	3.000000000000000E+000	1.527646872559330E+004
3.5282764E+000	6.578722390269077E-001	1.918783362091913E-001	3.000000000000000E+000	1.528646872606827E+004
3.5348480E+000	6.578716329192247E-001	1.937057574985426E-001	3.000000000000000E+000	1.529646872654324E+004
3.5421672E+000	6.578726399038876E-001	1.955331815850736E-001	3.000000000000000E+000	1.530646872701822E+004
3.5505488E+000	6.578718496774656E-001	1.973606034765311E-001	3.000000000000000E+000	1.531646872749319E+004
3.5601108E+000	6.578709995006947E-001	1.991880230063863E-001	3.000000000000000E+000	1.532646872796817E+004
3.5712864E+000	6.578714286541167E-001	2.010154437283345E-001	3.000000000000000E+000	1.533646872844314E+004
3.5841932E+000	6.578731996153172E-001	2.028428693696195E-001	3.000000000000000E+000	1.534646872891812E+004
3.5993431E+000	6.578713064288380E-001	2.046702897520530E-001	3.000000000000000E+000	1.535646872939309E+004
3.6167359E+000	6.578715344761981E-001	2.064977107679514E-001	3.000000000000000E+000	1.536646872986807E+004
3.6362143E+000	6.578705311989439E-001	2.083251289969684E-001	3.000000000000000E+000	1.537646873034304E+004
3.6575029E+000	6.578712198471350E-001	2.101525491388971E-001	3.000000000000000E+000	1.538646873081801E+004
3.6804833E+000	6.578710861896859E-001	2.119799689095551E-001	3.000000000000000E+000	1.539646873129299E+004
3.7054315E+000	6.578730617020967E-001	2.138073941677478E-001	3.000000000000000E+000	1.540646873176796E+004
3.7324650E+000	6.578717902397166E-001	2.156348158941005E-001	3.000000000000000E+000	1.541646873224294E+004
3.7619779E+000	6.578701061701631E-001	2.174622329424819E-001	3.000000000000000E+000	1.542646873271791E+004
3.7942450E+000	6.578699292278231E-001	2.192896494993568E-001	3.000000000000000E+000	1.543646873319289E+004
3.8293455E+000	6.578718337511053E-001	2.211170713465744E-001	3.000000000000000E+000	1.544646873366786E+004
3.8666890E+000	6.578719009732205E-001	2.229444933805202E-001	3.000000000000000E+000	1.545646873414284E+004
3.9059999E+000	6.578736086104493E-001	2.247719201579028E-001	3.000000000000000E+000	1.546646873461781E+004
3.9468062E+000	6.578717785333650E-001	2.265993418517378E-001	3.000000000000000E+000	1.547646873509279E+004
3.9885175E+000	6.578733689044213E-001	2.284267679632704E-001	3.000000000000000E+000	1.548646873556776E+004
4.0001254E+000	6.578768167696557E-001	2.289161552407676E-001	3.000000000000000E+000	1.548914673569496E+004
4.0000863E+000	6.578596517901474E-001	2.289165207183693E-001	3.000000000000000E+000	1.548914873569505E+004
3.9486949E+000	-8.586048672079590E-005	9.540054533216689E-011	3.000000000000000E+000	1.548915273569524E+004
3.4953797E+000	-6.582427947081788E-001	1.828452389770084E-003	3.000000000000000E+000	1.549915273617022E+004
3.4477658E+000	-6.582489659939919E-001	3.656921826601029E-003	3.000000000000000E+000	1.550915273664519E+004
3.4261625E+000	-6.582480458294504E-001	5.485388707419237E-003	3.000000000000000E+000	1.551915273712017E+004
3.4118783E+000	-6.582494235073025E-001	7.313859415120549E-003	3.000000000000000E+000	1.552915273759514E+004
3.4012144E+000	-6.582507299218446E-001	9.142333751751316E-003	3.000000000000000E+000	1.553915273807012E+004
3.3927147E+000	-6.582502851639274E-001	1.097080685294337E-002	3.000000000000000E+000	1.554915273854509E+004
3.3855529E+000	-6.582496036682932E-001	1.279927806109190E-002	3.000000000000000E+000	1.555915273902006E+004
3.3793750E+000	-6.582491319213940E-001	1.462774795883232E-002	3.000000000000000E+000	1.556915273949504E+004
